영문명,국문명
KENZIA,겐지아
KENZO,켄조
Kilo,킬로
Kingfisher,킹피셔
Kinto,킨토
Knindustrie,케이엔인더스트리
kompakt Record Bar,콤팩트 레코드 바
KUHO,구호
La Soufflerie,라 수플레리
LAURASTAR,로라스타
Le Typographe,르 타이포그래피
Leathergoods,레더굿즈
LEBEIGE,르베이지
LEFF AMSTERDAM,레프 암스테르담
Lekue,레쿠에
LEONE,레오네
Lexon,렉슨
LEZEN,르젠
Life Series,라이프시리즈
LILA LOVES IT,릴라 러브스 잇
LONGCHAMP,롱샴
Loofen,루펜
Loro Piana,로로피아나
LOUIE OOIE,루이우이
LUCHEN,루첸
LUCKIES,럭키스
LUMENFLON,루멘플론
Lumio,루미오
Luvur,럽유어
MAFALDA DELLA SCALA,마팔다델라 스칼라
Maison Kitsuné,메종키츠네
Maison Louis Marie,메종루이마리
MAISON MARGIELA,메종 마르지엘라
makejungle,메이크정글
MARCELO BURLON,마르셀로 불론
Maryhouse,마리하우스
Massnoun,매스노운
mastrad,마스트라드
MEYER,마이어
Mifuko,미푸코
Millefiori,밀레피오리
Milli Home,밀리 홈
Missoni,미쏘니
Mog one,모그원
molliolli,몰리올리
Monograph,모노그래프
Mooas,무아스
Mopita,모피타
Moschino,모스키노
MOZ,모즈
MR.MARIA,미스터마리아
Murchison Hume,머치슨 흄
Nachtmann,나흐트만
Navien,경동나비엔
Ncover,엔커버
Nellies,넬리스
NEOFLAM,네오플램
NORDIC SLEEP,노르딕슬립
Noritake,노리타케
Notus,낫어스
NOVAERUS,노바이러스
O!Oi Collection,오아이오아이 콜렉션
OFF WHITE,오프화이트
OHH DEER,오디어
Oi Soi Oi,오이 소이 오이
OLIVO TAPPETI,올리보타페티
Orda,오르다
Orion For BEAKER,오리온 포 비이커
ORLAKIELY,올라카일리
PAN AM,팬암
Pappelina,파펠리나
Pasotti,파소티
PAVIS,파비스
PENCO,펜코
Peugeot,푸조
Phykology,파이콜로지
Pillivuyt,필리빗
Pinblack,핀블랙
Pinetti,피네티
PLUSMINUSZERO,플러스마이너스제로
PN,풍년
POLER STUFF,폴러스터프
Popsockets,팝소켓
POREN,포렌
PRINCESS,프린세스
Procyon,프로시온
PUREWHITEPYUNBAEK,순백의편백
Puttacomma,푸타콤마
Qeeboo,퀴부
QT8 Garments,큐티에잇 가먼츠
RCR,알씨알
Recolte,레꼴뜨
Regal-K,리갈케이
reisenthel,라이젠탈
REVOL,레볼
RICHLAND,리치랜드
Rig Tig,릭틱
Roidesrois,로아드로아
rolarola,로라로라
ROMMELSBACHER,롬멜스바하
Roncato,론카토
SALTRAIN,솔트레인
SCANMOM,스칸맘
SCHOTT ZWIESEL,쇼트즈위젤
Second Lab,세컨드랩
SELETTI,셀레티
Serax,세락스
SHERIDAN,쉐르단
Shibaful,시바풀
SHINIL,신일
Shizu Takumi,시즈타쿠미
SHUMAX,슈맥스
Sidiz,시디즈
Silit,실리트
Simeo,시메오
SIMPLY SPOTLESS NEW YORK,심플리 스팟니스 뉴욕
SIMPLYHOME,심플리홈
Skeppshult,스켑슐트
Slo Arc,슬로아크
Small Stuff,스몰 스터프
SMART Care,스마트케어
smartcara,스마트카라
SMEG,스메그
Smiley,스마일리
sodastream,소다스트림
SOFRAUM,소프라움
songwol towel,송월타월
Stan Ard,스탠 아드
Sthal,스탈
STONELINE,스톤라인
Studio Concrete,스튜디오 콘크리트
SUCKUK,썩유케이
SUITSUPPLY,수트서플라이
sun chamber society,선챔버소사이어티
Suure,슈어
Swiss Military,스위스 밀리터리
SYJHOESA,SYJHOESA
Takakuwa Kinzoku,타카쿠와 킨조쿠
TAZE,테이즈
TEFAL,테팔
tescoma,테스코마
The Arc,디 아크
The Laundress,더런드레스
Theophile Berthon,테오필 베르통
TM&CO,티엠앤코
TobeUs,토비어스
Tokebi,도깨비방망이
Toyo Sasaki Glass,토요 사사키 글래스
TRAUMINA,트라우미나
Trendglas,트랜드글라스
Tuo,투오
Twist,트위스트
Un Bon Collector,앙 봉 꼴렉터
Unfold,언폴드
VAIMAR,바이마르
Valentino,발렌티노
Valera,발레라
VERYCHAIR,베리체어
VESSEL,베셀
Viamonoh,비아모노
VICEVERSA,비체베르사
VISKA,비스카
Vogmask,보그마스크
Wardrobe,와드로브
Welle,벨레
Wild Bricks,와일드브릭스
WINIX,위닉스
WMF,더블유엠에프
WOLL,볼
Wonder Store,원더 스토어
Woodendot,우든도트
Wooof by BETTERS,우프 바이 베럴즈
WUSTHOF,우스토프
ZARIA,자리아
Absolution,압솔루시옹
Acqua Di Parma,아쿠아 디 파르마
Aerin,에어린
Alima Pure,알리마퓨어
al_season,아엘시즌
ARNO,아르노
ASIS-TOBE,애즈이즈투비
Bamford,뱀포드
BAN.DO,밴도
Beigic,베이지크
Biolane,비올란
BURBERRY,버버리
BVLGARI,불가리
BYREDO,바이레도
CACHAREL,까사렐
Calvin Klein,캘빈 클라인
CARITA,까리타
CARTIER,까르띠에
Challans de Paris,샬랑 드 파리
Chalmers Dale,참머스데일
CHOLE,끌로에
Christian Dior,크리스챤 디올
Cle De Peau,끌레드뽀
CLEAN,클린
CLINIQUE,CLINIQUE
COACH,코치
CREED,크리드
DAVIDOFF,다비토프
DAVINES,다비네스
DECLEOR,드끌레오
DEJAVU,데자뷰
DELAROM,델라룸
Demeter,데메테르
Derma E,더마 이
DERMABLEND,더마블렌드
DERMAdoctor,더마닥터
DERMALOGICA,더말로지카
DIESEL,디젤
DIPTYQUE,딥티크
Dolce and Gabbana,돌체 앤 가바나
Dr Dennis Gross,닥터 데니스 그로스
Dr. Brandt,닥터 브랜트
Dr. Sebagh,닥터 세바
Dr.Hauschka,닥터 하우쉬카
DUNHILL,던힐
Elizabeth Arden,엘리자베스 아덴
Farmacy,파머시
FERRAGAMO,페라가모
FERRARI,페라리
Flabois,프라브아
For Beaut,포뷰트
FRAMA,프라마
FRESH,프레쉬
GARNIER,가르니에
GATINEAU,가티노
Giorgio Armani,조르지오 아르마니
Giovanni,지오바니
GIVENCHY,지방시
GLAMGLOW,글램글로우
Glo Skin Beauty,글로 스킨 뷰티
GOLDWELL,골드웰
GOUTAL,구딸
GRES,그레
Grown Alchemist,그로운 알케미스트
GUCCI,구찌
GUINOT,기노
Happyearth,해피어스
Henne,헨느오가닉스
HERMES,에르메스
HOTEL DAWSON,호텔도슨
ikeike,아이크아이크
INCOCO,인코코
ISDIN,이스딘
J.Hannah,제이한나
Jennifer Lopez,제니퍼 로페즈
Jimmy Choo,지미 추
JIMMY CHOO,지미추
Jo Malone,조 말론
john varvatos,존바바토스
Kahina Giving Beauty,카히나기빙뷰티
KANEBO,가네보
KEENONIKS,키노닉스
KENZO,겐조
Kneipp,크나이프
KOSE,고세
KUHO,구호
La Fare 1789,라파레
La Mer,라 메르
LANCOME,랑콤
LANVIN,랑방
LANVIN,랑방
Le Prunier,르프루니에
LOCCITANE,록시땅
LOEWE,로에베
LOreal,로레알
Lyomer,료메르
Maison Louis Marie,메종루이마리
Marc Jacobs,마크 제이콥스
Medibless,메디블레스
MONTBLANC,몽블랑
MONTBLANC,몽블랑
MOSCHINO,모스키노
Narciso Rodriguez,나르시소 로드리게즈
NARS,나스
NASOMATTO,나소마토
Natura Bisse,네츄라 비세
Naturaglace,나츄라글라세
NAUTICA,노티카
NEOVA,네오바
NEST,네스트
Nesti Dante,네스티 단테
NIOXIN,니옥신
NUXE,눅스
O-right,올라잇
Oo Hawaii,오오하와이
Paco Rabanne,파코 라반
Paris Hilton,패리스 힐튼
Paul Smith,폴스미스
PHILOSOPHY,필로소피
Phykology,파이콜로지
PRADA,PRADA
Pursoma,퓨어소마
Pyunkang Yul,편강율
Serumkind,세럼카인드
Suure,슈어
SWEDEN EGGPACK,스웨덴 에그팩
THALGO,딸고
The Ordinary,디오디너리
TheBalm,더밤
TIFFANY & CO.,티파니 앤 코
Tom Ford,톰 포드
touchland,터치랜드
Urtekram,우테크람
VERSACE,베르사체
Yunohana,유노하나
Yves Saint Laurent,이브생로랑
Ziaja,지아자
032c,032c
4Monster,포몬스터
5pening,오프닝
Agnel,아그넬
Akiii Classic,아키 클래식
Alberta Ferretti,알베르타 페레티
Alessandra Rich,알레산드라리치
ALEXANDER MCQUEEN,알랙산더 맥퀸
ALYX,알릭스
ami,아미
Amiri,아미리
among,어몽
Arrels,아렐즈
Atempo,아템포
ATHPLATFORM,애스플래폼
BAN.DO,밴도
Bbdesolide,비비드솔리드
Beanpole Golf,빈폴 골프
Beanpole Ladies,빈폴 레이디스
Bohemianblue,보헤미안블루
BROOKS,브룩스
Brunello Cucinelli,브루넬로 쿠치넬리
BURBERRY,버버리
CampingDuck,캠핑덕
Champion,챔피온
cielcoco,씨엘코코
CK Underwear,씨케이 언더웨어
Colley,콜리
CP COMPANY,CP 컴퍼니
Danskin,단스킨
Daze Dayz,데이즈 데이즈
Deviwear,데비웨어
Disney Golf,디즈니 골프
DOIY,도이
DOLCE and GABBANA,돌체앤가바나
DSQUARED2,디스퀘어드2
Easyoga,이지요가
Etro,에트로
FENDI,펜디
Front2Line,프런투라인
Ganni,가니
GCDS,쥐씨디에스
GIVENCHY,지방시
Grace U,그레이스유
GUCCI,구찌
Helement,힐리먼트
Heron Preston,헤론 프레스톤
Hpe,에이치피이
Imperial,임페리얼
Imperial Motion,임페리얼 모션
Instantfunk,인스턴트펑크
ISABEL MARANT,이자벨 마랑
Jacquemus,자크뮈스
Jean-Michel Basquiat,장미쉘 바스키아
JIL SANDER,질 샌더
Juliy N Calla,쥴리앤칼라
KENZO,켄조
kuho plus,구호플러스
Lansmere,란스미어
LEBEIGE,르베이지
Liu Jo,리우 조
Lorna Jane,로나제인
LUCKIES,럭키스
Maison Kitsuné,메종키츠네
MARCELO BURLON,마르셀로 불론
Max Mara,막스 마라
Memobottle,메모바틀
Missoni,미쏘니
Missoni Mare,미쏘니 마레
MONCLER,몽클레어
Moschino,모스키노
MPG,엠피지
MSGM,엠에스지엠
Nancy Boo,낸시부
Ncover,엔커버
NEEDLES,니들스
NEIL BARRETT,닐 바렛
NEPA,네파
Neul,늘
Nonlocal,논로컬
NU SWIM,누 스윔
O!Oi Collection,오아이오아이 콜렉션
OFF WHITE,오프화이트
Oseree,오세리
Palm Angels,팜 엔젤스
Paloma Wool,팔로마울
Paul Smith,폴 스미스
PENCO,펜코
PHILIPP PLEIN,필립플레인
POLER STUFF,폴러스터프
Posh Projects,포쉬프로젝트
Prada,프라다
QUA VINO,쿠아비노
QUICKSILVER,퀵실버
Raive,레이브
Raw To Raw,로우투로우
Revoirsis,르브아시스
rolarola,로라로라
ROXY,록시
SAINT LAURENT,생 로랑
Saint Luxure,생럭슈
Self Portrait,셀프 포트레이트
Seoul Apparel,서울 어패럴
SGF67,에스지에프67
Smith Armor,스미스아머
STONE ISLAND,스톤 아일랜드
STUSSY,스투시
SUNSPEL,선스펠
TEFAL,테팔
Tom Ford,톰 포드
Valentino,발렌티노
Versace,베르사체
Vlanda,블란다
VLEEDA,블리다
Zimmermann,짐머만
Zobha,조바
Zoggs,조그스
A Gift from Red Ginseng,홍삼의선물
allbio,올바이오
Alljp,올즙
Bantable,반테이블
BROOKS,브룩스
CAFES RICHARD,카페리차드
Chalmers Dale,참머스데일
deliciousconcert,맛있는콘서트
Edenmom,이든맘
Entree,앙트레
"FEEL the long night, Grilled EEL","어느긴밤, 초벌장어"
FLAVR,플레이버
Ggul Gun Dal,꿀건달
Glee,글리
Granology,그라놀로지
ILLY,일리
Intake,인테이크
Johnsonville,잔슨빌
Kew&Leaves,큐앤리브즈
Kimleepark,김이박
KUHO,구호
Kyochon1991,교촌1991
LEEGYEONGJAE,이경제원장의 건강보감
LEONE,레오네
melo vanille,멜로 바닐
MOGAWON,모가원
Mybeans,마이빈스
Naturedream,네이처드림
Owls Storeroom,부엉이곳간
PG Insam Store,풍기인삼상회
Rabiqueen,라비퀸
Small Batch,스몰배치
sodamjungchan,소담정찬
Sohadong Gobang,소하동 고방
THE AGING,더에이징
Wellsday,웰스데이
Yoochun Noodle,유천냉면
Young Butcher,청년푸줏간
Alpha Industries,알파 인더스트리
Beanpole Kids,빈폴 키즈
Beanpole Sport,빈폴 스포츠
Blank03,블랭크공삼
Blundstone,블런드스톤
Brown Breath,브라운 브레스
CANADA GOOSE,캐나다구스
CASAMELLOW,까사멜로우
Cogibu,꼬지비
COMME des GARCONS,꼼데가르송
Danton,단톤
Emu,이뮤
Fruta,프루타
Keek,키크
KUHO,구호
Lansmere,란스미어
Native,네이티브
NORDIC SLEEP,노르딕슬립
O-right,올라잇
ppippilong,삐삐롱
puujapuu,뿌야뿌
RAINBOW SANDALS,레인보우 샌들
Rockfish Weatherwear,락피쉬 웨더웨어
Siusiu,시우시우
SUCKUK,썩유케이
TAZE,테이즈
TOMS,탐스
Unalloyed,어널로이드
White Sands,화이트샌즈
